system:index,Descriptio,IBI_count,IBI_max,IBI_mean,IBI_min,IBI_stdDev,LST_Celsius_count,LST_Celsius_max,LST_Celsius_mean,LST_Celsius_min,LST_Celsius_stdDev,MNDWI_count,MNDWI_max,MNDWI_mean,MNDWI_min,MNDWI_stdDev,NDBI_count,NDBI_max,NDBI_mean,NDBI_min,NDBI_stdDev,NDMI_count,NDMI_max,NDMI_mean,NDMI_min,NDMI_stdDev,NDSI_count,NDSI_max,NDSI_mean,NDSI_min,NDSI_stdDev,NDVI_count,NDVI_max,NDVI_mean,NDVI_min,NDVI_stdDev,Name,UI_count,UI_max,UI_mean,UI_min,UI_stdDev,anio,buffer_m,clase,feature_id,par_id,.geo
0_1_00000000000000000000,,63,0.06468827277421951,0.04238624967081993,0.016971154138445854,0.009131666196489249,63,40.74895688000004,39.0370551382307,38.27089238000002,0.7167671784142474,63,-0.14558826386928558,-0.17568274666381767,-0.22219514846801758,0.019423775062862646,63,0.06571786850690842,0.041584330717450387,0.013180342502892017,0.011230646566272963,63,-0.013180342502892017,-0.041584330717450387,-0.06571786850690842,0.011230646566272963,63,0.0876736119389534,0.07091862166051945,0.04573119431734085,0.008098985749996774,63,0.12897701561450958,0.08929245965540485,0.05004742369055748,0.018636930270005445,Polígono 1 La selva,63,0.04382936283946037,7.221806103575858E-4,-0.0326620489358902,0.017448133173323357,2026,100,ladrillera,00000000000000000000,1.0,"{""type"":""Polygon"",""coordinates"":[[[-101.62720139179484,21.173797309513485],[-101.62725054623243,21.173875310039904],[-101.62727940266703,21.173900703248407],[-101.62730223348032,21.17393096262548],[-101.62737800271877,21.17398746964013],[-101.62744856489044,21.174049563070113],[-101.62748387906878,21.174066429740872],[-101.62751486504031,21.17408953832389],[-101.6276045446664,21.174124061661637],[-101.627690897803,21.17416530529328],[-101.62772985868952,21.174172302817517],[-101.62776653331713,21.174186421137637],[-101.62786298474512,21.174196212693968],[-101.62795825504752,21.174213323484214],[-101.62799776130659,21.174209894847536],[-101.62803720524577,21.17421389906935],[-101.62813275081206,21.174198179419086],[-101.62822935463338,21.174189795328896],[-101.62825528887612,21.174183666486158],[-101.62843367664087,21.17413904654173],[-101.62855743415554,21.17408976343945],[-101.6286813640939,21.17404085863237],[-101.62868260213156,21.174039918533882],[-101.62868407044176,21.17403933381662],[-101.62878814013831,21.173959778633304],[-101.62889248870279,21.17388054178162],[-101.6288933958707,21.173879316643298],[-101.62889463059574,21.17387837276569],[-101.62897072847574,21.173774878181078],[-101.62904718949606,21.173671616623245],[-101.62904769358416,21.173670203967156],[-101.62904859643977,21.173668976062867],[-101.62909066516717,21.17354978033239],[-101.62913315242564,21.17343071376604],[-101.6291332133101,21.173429226040415],[-101.6291337124301,21.17342781185149],[-101.62913840347773,21.173302403014688],[-101.62914353514752,21.173177009183934],[-101.62914314798415,21.173175564812],[-101.6291432036406,21.17317407690834],[-101.62911014378817,21.173052437523545],[-101.62907751157717,21.172930697775197],[-101.62907637761037,21.17292819909428],[-101.62907631495115,21.172927968547256],[-101.62907616498812,21.172927730583922],[-101.62906708481422,21.1729077225365],[-101.62891994673727,21.172595630558202],[-101.62889412055489,21.172556851536005],[-101.6288762479876,21.172514354054503],[-101.62882263186357,21.172449508345593],[-101.62877630637962,21.17237994863974],[-101.62873989257295,21.172349439647743],[-101.62871000202811,21.172313288606922],[-101.62863909657092,21.17226498848566],[-101.62857377960006,21.172210263076067],[-101.62852967670878,21.172190452599153],[-101.62849014748343,21.172163525588733],[-101.62840759674137,21.172135615690372],[-101.6283284874896,21.172100080661355],[-101.62828020606739,21.172092545587446],[-101.6282341846594,21.17207698596687],[-101.6281465595848,21.17207168788024],[-101.62805995506262,21.172058171776843],[-101.62801133824848,21.172063511885163],[-101.62796248790423,21.172060558181343],[-101.62787676333264,21.172078293623144],[-101.62778955713993,21.172087872311874],[-101.62774447476379,21.17210566253487],[-101.62769668390162,21.172115549860923],[-101.62767177687986,21.172124658049512],[-101.62748445020111,21.17219597024238],[-101.62739639394185,21.172243985170745],[-101.62730488806619,21.17228601870437],[-101.627279322652,21.172307821168058],[-101.62724941577865,21.17232412860383],[-101.62717924599856,21.17239316752943],[-101.62710397228004,21.17245736159853],[-101.62708595485202,21.17248495505348],[-101.62706212281627,21.172508402949312],[-101.62701542502475,21.172592970442548],[-101.62696237525134,21.172674215264006],[-101.62695334001367,21.172705403293534],[-101.62693747985418,21.172734125218398],[-101.62691797126806,21.172827489766462],[-101.62689136827856,21.172919318306906],[-101.62689203447502,21.172951618358674],[-101.62688540869357,21.17298332806313],[-101.62689464232388,21.173078057880513],[-101.62689660384606,21.17317316061452],[-101.62690691849612,21.173204001607296],[-101.62691005455213,21.173236175003808],[-101.62694729554465,21.17332472959293],[-101.62697766558357,21.173415536332335],[-101.62698948808121,21.17343791622247],[-101.62714556419313,21.173723316841375],[-101.62720139179484,21.173797309513485]]]}"
0_1_00000000000000000001,,84,0.06468827277421951,0.04150438556136667,0.003940272610634565,0.013024208212070024,84,41.196717500000034,39.730991607343604,38.27089238000002,0.8179244079317891,84,-0.07667453587055206,-0.1783443575445354,-0.22755663096904755,0.02946893135213818,84,0.06571786850690842,0.040487816085574384,-0.010514073073863983,0.015999530138640403,84,0.010514073073863983,-0.040487816085574384,-0.06571786850690842,0.015999530138640403,84,0.0876736119389534,0.06938365244538237,0.033477671444416046,0.01138076004818803,84,0.13375094532966614,0.09304497398540079,0.035160548985004425,0.021022898556246526,Polígono 2 La selva,84,0.03203727304935455,-0.004906933577767299,-0.062194984406232834,0.021036683867322,2026,100,ladrillera,00000000000000000001,2.0,"{""type"":""Polygon"",""coordinates"":[[[-101.63014435196676,21.17323278765177],[-101.63017660291975,21.1731545752242],[-101.63018053729172,21.17311100552548],[-101.63019305733566,21.173068869125515],[-101.63019190835472,21.1729850808901],[-101.63019944840187,21.172901581305478],[-101.63019017559398,21.172858720943612],[-101.63018957606256,21.172815000627832],[-101.63016337546308,21.172734846423026],[-101.6301456045427,21.17265270625066],[-101.63012386273398,21.17261396690316],[-101.63011019141533,21.172572142803066],[-101.63006102487616,21.172502002877422],[-101.63001935766479,21.1724277604452],[-101.62998687754698,21.172396225742265],[-101.62996122272823,21.172359627034922],[-101.62989300396735,21.172305084476964],[-101.62983075723689,21.172244649429185],[-101.62979012423774,21.172222829503973],[-101.62975452806171,21.172194369415763],[-101.62967268728518,21.172159765756188],[-101.62959481586842,21.17211794866191],[-101.62956984455185,21.172108994866242],[-101.62942713434235,21.17205993053607],[-101.62941806677772,21.172058113376398],[-101.6294098219736,21.1720541525722],[-101.62938442899222,21.172046297424075],[-101.62911246423569,21.171966051465088],[-101.62904631547869,21.17195578583485],[-101.62898243833854,21.17193675368304],[-101.62891270345021,21.17193505049198],[-101.6288438910968,21.171924371412185],[-101.62877730018155,21.171931743347706],[-101.62871026463206,21.17193010600435],[-101.62864279500153,21.171946633638175],[-101.62857352263534,21.1719543023385],[-101.62851179010501,21.171978725040997],[-101.628498759615,21.17198191702766],[-101.62835233890075,21.172011733378444],[-101.62833322621628,21.172018371513037],[-101.62831296659115,21.1720205618699],[-101.62820597826962,21.17206256664748],[-101.62809719429944,21.172100348867506],[-101.62808083060177,21.172111700866072],[-101.62806203336625,21.17211908083685],[-101.62803927989148,21.172132203700656],[-101.62770932947961,21.17232844701133],[-101.62770551423891,21.172331500653556],[-101.62770095788325,21.17233348301318],[-101.62760228679512,21.1724141217509],[-101.62750272813909,21.172493806280137],[-101.6274999794009,21.172497732098815],[-101.6274961981604,21.172500822300943],[-101.6274256078773,21.172603951328167],[-101.627353879556,21.17270639529607],[-101.6273524161218,21.172710880799386],[-101.62734971098325,21.172714832867083],[-101.62731282055675,21.172832243195767],[-101.62727463223084,21.172949292136177],[-101.62727457059532,21.172953980280436],[-101.6272731568916,21.172958479631742],[-101.62727290294698,21.17308082545345],[-101.62727129456731,21.173203162310962],[-101.62727263964365,21.17320767992058],[-101.62727262991207,21.17321236840836],[-101.62730903284695,21.173329911004423],[-101.6273441326245,21.173447797758893],[-101.62734677735118,21.173451785231],[-101.62734817237337,21.173456289651014],[-101.62741833467672,21.17355967259261],[-101.6274873488197,21.173663725406673],[-101.62749108268048,21.17366686533591],[-101.62749377141813,21.17367082713404],[-101.62759210826151,21.173751821066567],[-101.62768954331402,21.173833757254528],[-101.62769406909385,21.17383579969938],[-101.62769783752555,21.173838903513165],[-101.62781652128686,21.17389106123594],[-101.62793462138647,21.173944358590575],[-101.62793957882967,21.173945140969728],[-101.62794412698643,21.17394713973224],[-101.62796980178675,21.173954154255608],[-101.62881252570796,21.174172608191363],[-101.62894135177109,21.174188264946572],[-101.62906994832909,21.174205484381982],[-101.62907622626845,21.174204656684505],[-101.62908251347318,21.17420542078632],[-101.62921090200163,21.17418690067848],[-101.62933953821174,21.17416994083567],[-101.62934531835798,21.174167510944734],[-101.6293515842048,21.174166607085485],[-101.62946931529392,21.174115384336986],[-101.6295877515431,21.17406559524684],[-101.62959257378981,21.174061756584656],[-101.62959831950918,21.174059256713154],[-101.62969602163707,21.173979408717937],[-101.62979483028955,21.173900753657527],[-101.62979831078326,21.173895811785812],[-101.6298030790112,21.17389191489516],[-101.6298729750514,21.17378979763892],[-101.62994429092308,21.173688537633772],[-101.62994921356047,21.173678413920022],[-101.62994956380452,21.17367790221643],[-101.62994974901032,21.173677312733577],[-101.62995533912184,21.173665816315225],[-101.63012035774422,21.173313540368248],[-101.63014435196676,21.17323278765177]]]}"
0_1_00000000000000000002,,135,0.05566353350877762,0.03401639207145727,-0.00791132915765047,0.01379516773556637,135,40.30119626000004,38.979675802001566,38.082901280000044,0.6158629410140033,135,-0.10133438557386398,-0.1705462806993187,-0.235136479139328,0.023097981840651108,135,0.06591743230819702,0.031237317176994687,-0.01930386945605278,0.01757590488799833,135,0.01930386945605278,-0.031237317176994687,-0.06591743230819702,0.01757590488799833,135,0.08520857244729996,0.06317338929761786,0.024291057139635086,0.012641759299128794,135,0.17377138137817383,0.09649563683034042,0.03427288681268692,0.029489210340307756,Polígono 3 La Selva ll,135,0.042138926684856415,-0.01726642919839088,-0.07829123735427856,0.028561038772436313,2026,100,ladrillera,00000000000000000002,3.0,"{""type"":""Polygon"",""coordinates"":[[[-101.63386820291653,21.17650110331874],[-101.63391564273442,21.176517427532858],[-101.63400163702123,21.17652308536086],[-101.63408653042043,21.176537070710086],[-101.63413680152986,21.176531978159893],[-101.63418724302498,21.176535296799727],[-101.63427150946211,21.176518331938766],[-101.63435721326164,21.176509649891333],[-101.63440395811088,21.176491666747243],[-101.63445338606894,21.176481715646908],[-101.63452921693316,21.176443478520024],[-101.63460890899522,21.176412820182474],[-101.63464840663825,21.176383377924648],[-101.63469288653268,21.176360949207517],[-101.63475424561132,21.17630448353598],[-101.63482158237042,21.176254289353672],[-101.63485068877127,21.176215731618502],[-101.63488667997058,21.176182610638882],[-101.63492868306761,21.176112411148214],[-101.63497830450264,21.176046676632303],[-101.63499470280793,21.176002072649187],[-101.63501934041994,21.1759608958688],[-101.63502860270157,21.1759374907157],[-101.63525161797816,21.17534895091757],[-101.635261091808,21.175304943703036],[-101.63527902709815,21.175263290670138],[-101.63528776302145,21.175181052183603],[-101.63530520585643,21.17510002765928],[-101.6353011207712,21.17505530443635],[-101.63530586554066,21.175010637874234],[-101.63528962022917,21.17492939717326],[-101.63528209893464,21.17484705436306],[-101.63526478017491,21.174805175099863],[-101.63525595680763,21.174761050468152],[-101.63524704096822,21.174737528649356],[-101.63507758283967,21.17430944259485],[-101.63503556250055,21.17423688341963],[-101.63500150213429,21.174160782034974],[-101.63497117288067,21.17412569763535],[-101.63494820988393,21.174086045874887],[-101.63488612799821,21.174027318946376],[-101.63483062826951,21.17396311757009],[-101.63479099716271,21.17393732892662],[-101.63475707105017,21.173905236122387],[-101.63467986934963,21.17386501604835],[-101.63460734805153,21.17381782505049],[-101.6345615697117,21.173803384909583],[-101.63451938099499,21.173781405615937],[-101.63443320468026,21.173762893864097],[-101.63434943445418,21.173736469593923],[-101.63432306965007,21.17373222943425],[-101.63426437702215,21.17372356951922],[-101.634230402302,21.173681920069626],[-101.63419644443013,21.173658470120916],[-101.63416803099747,21.173629305108218],[-101.63408751132958,21.173583245180787],[-101.63401159833465,21.173530822548074],[-101.63397196796498,21.17351715041753],[-101.63393594951111,21.173496546599758],[-101.63384483808296,21.173473291641987],[-101.63375624413386,21.173442727378394],[-101.63371409580353,21.173439921348272],[-101.63367333936424,21.173429518765086],[-101.63357888853788,21.173430919837237],[-101.6334846656046,21.17342464682041],[-101.63344335426318,21.173432930244637],[-101.63340110399646,21.17343355692933],[-101.63331083192513,21.17345950250426],[-101.63321848002046,21.17347802006128],[-101.63319350956728,21.173486976510745],[-101.63275207961347,21.173651894478724],[-101.63271420886588,21.173672236165356],[-101.63267285866101,21.173685430864815],[-101.63259675950759,21.17373532218335],[-101.63251615090698,21.173778619707786],[-101.63248588038925,21.17380801545182],[-101.63245012812749,21.173831454900153],[-101.63239200176258,21.173899181014942],[-101.63232757035779,21.17396175027687],[-101.63230730959829,21.173997860206917],[-101.63228000114584,21.17402967865086],[-101.63226671843083,21.17405133469438],[-101.63184308151364,21.174764794934088],[-101.63183721910498,21.174779138106175],[-101.63182774384717,21.174791689756454],[-101.63178883843736,21.174897507809636],[-101.63174611451304,21.17500203737332],[-101.63174478173059,21.175017336579792],[-101.63173944325763,21.17503185654917],[-101.63173378268358,21.175143596143187],[-101.63172406966139,21.17525509307243],[-101.6317273726169,21.175270130500103],[-101.63172659589134,21.175285463003984],[-101.6317546309007,21.175394229682876],[-101.63177870210512,21.17550381882647],[-101.63178637790571,21.175517397493692],[-101.63179022477817,21.17553232206385],[-101.6318497239399,21.175629457972104],[-101.63190566345229,21.175728415995536],[-101.6319171011198,21.175739455032836],[-101.63192526539834,21.175752783666834],[-101.63201149267603,21.17583055672403],[-101.63209484779507,21.175911006498332],[-101.63210913689507,21.175918627188143],[-101.63212096871216,21.175929298916234],[-101.63222706042234,21.175981518310678],[-101.63233119607294,21.176037055953188],[-101.63234719918401,21.17604065167909],[-101.63236175672318,21.176047817020542],[-101.63238706517568,21.176055907766827],[-101.63381840719812,21.176492899903398],[-101.63386820291653,21.17650110331874]]]}"
0_1_00000000000000000003,,350,0.0834670290350914,0.04494723417366967,-0.1368677020072937,0.024650916669003195,350,46.10157620000001,41.37036796123482,39.25186412000002,1.3415112068927053,350,-0.12405187636613846,-0.1927840288689814,-0.2598528563976288,0.031130038471832978,350,0.09748374670743942,0.04578232809502335,-0.16858893632888794,0.02981866994334018,350,0.16858893632888794,-0.04578232809502335,-0.09748374670743942,0.02981866994334018,350,0.10629396140575409,0.067769898042014,-0.0999472513794899,0.02311667214027796,350,0.36108314990997314,0.10333429044929844,0.03874539956450462,0.04411264954087309,Polígono 4  El Valladito,350,0.05065048113465309,-0.002154135129738608,-0.2615157663822174,0.04375258176018515,2026,100,ladrillera,00000000000000000003,4.0,"{""type"":""Polygon"",""coordinates"":[[[-101.64354048840839,21.176650315773557],[-101.64354348658713,21.176646607714456],[-101.64359253892985,21.176584158847103],[-101.64364834847743,21.176486739309066],[-101.64370798743047,21.17639131313054],[-101.64371234669832,21.17637502567833],[-101.64372082917484,21.17636021887336],[-101.64374523625413,21.1762521409169],[-101.64377391745424,21.176144979600874],[-101.64377322446545,21.176128205008993],[-101.64377693408923,21.17611177823438],[-101.64376799604314,21.176001644903835],[-101.64376343661947,21.175891278519774],[-101.64375774656135,21.17587535204692],[-101.64375638807078,21.175858612876702],[-101.64371481653374,21.17575519078195],[-101.64371005130373,21.175741852877344],[-101.6438552256441,21.175448424929208],[-101.64389347118122,21.175329223987603],[-101.6439324400982,21.17521022694929],[-101.64393247678285,21.175207653924698],[-101.6439332677644,21.17520518864392],[-101.64393428580662,21.175080770701513],[-101.64393605957382,21.174956360131603],[-101.64393532408063,21.174953879958732],[-101.64393534513545,21.174951306781665],[-101.64389905483331,21.17483157551636],[-101.64386349244587,21.174711654490174],[-101.64386204332374,21.174709464590176],[-101.64386129277973,21.174706988341402],[-101.6437905830074,21.17460147432366],[-101.64372051538484,21.174495588502747],[-101.64371846798609,21.17449386319024],[-101.64371700558955,21.17449168097792],[-101.64361750493917,21.174408783050517],[-101.64351850953574,21.174325360863048],[-101.64351602683344,21.174324237471176],[-101.64351396899237,21.1743225229976],[-101.64339359770854,21.174268839750525],[-101.64327355452566,21.174214521514372],[-101.64326870925304,21.17421314180168],[-101.64326834465852,21.174212979199055],[-101.64326789718028,21.174212910560378],[-101.64324796684399,21.174207235307613],[-101.64108977399981,21.173623036220597],[-101.64108918432045,21.173622958177013],[-101.64108864118799,21.173622730272225],[-101.64095441174413,21.17360512107985],[-101.64082020551227,21.173587358827778],[-101.64081961592534,21.1735874374755],[-101.64081902614443,21.17358736010303],[-101.64068486444889,21.173605412541114],[-101.64055067916102,21.173623311970047],[-101.64055013659686,21.17362354104879],[-101.64054954711315,21.173623620367405],[-101.64042613224862,21.17367589748337],[-101.64030264887774,21.1737280338271],[-101.64030219652378,21.17372839510246],[-101.64030165425946,21.173728624798553],[-101.64019880991545,21.173810965398385],[-101.64009585762143,21.173893188672682],[-101.64009553148482,21.173893653387562],[-101.64009507960367,21.173894015177613],[-101.64007772308213,21.173913000700566],[-101.63939994439671,21.17467554945102],[-101.63934190751611,21.1747637130938],[-101.6392789676092,21.174848901538383],[-101.63927090611712,21.174871570925806],[-101.639257507087,21.1748919252973],[-101.63922818822932,21.17499169600345],[-101.63919327032725,21.175089886934234],[-101.6391923199977,21.175113753733896],[-101.63918555112305,21.17513678783958],[-101.63918728419631,21.175240223905146],[-101.63918316789649,21.175343601360346],[-101.63918940441113,21.17536676577911],[-101.63918980452755,21.175390646110113],[-101.63922245173478,21.17548951403025],[-101.63924946485055,21.175589849161586],[-101.63926011791233,21.175606840494005],[-101.63898961978127,21.17585297597848],[-101.63797107104823,21.176721626336224],[-101.63790199662758,21.17679991518189],[-101.63782822115103,21.17687438154241],[-101.63781578459988,21.17689762761027],[-101.63779808446779,21.176917688860314],[-101.63775520979003,21.17701085230278],[-101.63770667618333,21.17710156978394],[-101.63770169774156,21.177127129769907],[-101.63769071121807,21.17715100259558],[-101.63767744920295,21.17725162488251],[-101.6376580208432,21.1773513724238],[-101.63766089682956,21.17737721176237],[-101.6376574984724,21.177402995897516],[-101.63767490492091,21.177503067520057],[-101.63768612845264,21.17760390523437],[-101.63769662997781,21.177627967113533],[-101.63770109033528,21.177653610142354],[-101.63774777984267,21.177745165384763],[-101.63778876201908,21.17783906656744],[-101.63780605319307,21.177859435651367],[-101.63781801725617,21.177882896380012],[-101.63789027344387,21.177958647395872],[-101.63795775218361,21.17803813745675],[-101.63797740447254,21.17805506642853],[-101.63850817672127,21.17849972871453],[-101.6388110178631,21.179038567381106],[-101.63885241612307,21.17909215518873],[-101.63888560862944,21.179150497589823],[-101.63893158970471,21.17919464097017],[-101.63897016374305,21.17924457284453],[-101.63902596648369,21.179285245733944],[-101.63907531428525,21.179332621156288],[-101.639132688402,21.179363031921667],[-101.63918468420995,21.17940092994663],[-101.6392504495193,21.17942545031144],[-101.63931202452349,21.179458087623377],[-101.6393762246633,21.179472345039056],[-101.63943750334253,21.179495192489565],[-101.63950799623733,21.179501608474986],[-101.63957689701411,21.179516909707573],[-101.63964281276782,21.17951387886127],[-101.63970849646168,21.17951985705232],[-101.63977810561221,21.179507657933865],[-101.63984884756645,21.17950440509082],[-101.63991123194715,21.179484327239102],[-101.63997609214096,21.179472960301325],[-101.6400392765626,21.179443117142736],[-101.64010622853709,21.179421569158105],[-101.64012986362954,21.179409877484137],[-101.64032164096017,21.17931180970014],[-101.64032324147159,21.179310691196793],[-101.6403251104178,21.179310026899227],[-101.64043215028344,21.17923458115624],[-101.640539521258,21.17915954567585],[-101.64054072302196,21.179158054839064],[-101.64054231859282,21.17915693021714],[-101.64062249854581,21.179056608903895],[-101.64070311933848,21.17895659528599],[-101.64070382669493,21.17895485078774],[-101.64070502188264,21.1789533553626],[-101.64075195963964,21.178836144143396],[-101.64079941290039,21.17871911355237],[-101.64079956954562,21.178717254255762],[-101.6408002692144,21.178715507064407],[-101.640810228663,21.17859073601645],[-101.64082073726215,21.178466004138592],[-101.64082033072988,21.178464178044123],[-101.64082047918849,21.178462318163604],[-101.64079266774024,21.17833991908358],[-101.64077400053213,21.178256068016108],[-101.64199464121685,21.177717829566774],[-101.64225523186812,21.177654362449527],[-101.642303438086,21.17763551515763],[-101.64235039974338,21.177625634920997],[-101.6424185149909,21.177637913380465],[-101.64244329712562,21.177635778606835],[-101.64246794224371,21.177639010597805],[-101.64257845418442,21.177624135892025],[-101.64268963805482,21.17761455819647],[-101.64271279438431,21.177606053845285],[-101.64273742673556,21.17760273834524],[-101.64283908457462,21.17755967266841],[-101.6429429742736,21.17752151817578],[-101.64296266152542,21.17750732120365],[-101.64298532034256,21.177497722132305],[-101.64307003200328,21.177429893565254],[-101.64315835780535,21.177366199425272],[-101.64317300886113,21.177347439927107],[-101.6431918904828,21.177332321383425],[-101.64325291288034,21.17724512915331],[-101.64331864402506,21.177160965489534],[-101.64332709266716,21.177139136738216],[-101.64334069411545,21.177119702173943],[-101.64335167187711,21.177096951081285],[-101.64349882746721,21.176780316395668],[-101.64351084134704,21.17673942420085],[-101.64353088991895,21.176701369272582],[-101.64354048840839,21.176650315773557]]]}"
0_1_00000000000000000004,,111,0.08181528747081757,0.0402016369576775,-0.01069167722016573,0.023441404981577166,111,46.10157620000001,41.6529095638043,38.769923300000016,1.768350351084228,111,-0.09072484076023102,-0.18327216395040685,-0.24695582687854767,0.04949416632116856,111,0.09394818544387817,0.03993432944223318,-0.022263027727603912,0.029753491896719803,111,0.022263027727603912,-0.03993432944223318,-0.09394818544387817,0.029753491896719803,111,0.10629396140575409,0.06654173269638816,0.024640757590532303,0.01808703992242882,111,0.16394014656543732,0.10150018656238333,0.04069887846708298,0.029359101299102203,Polígono 5 El Valladito,111,0.04140925779938698,-0.014430837984474275,-0.07130435854196548,0.026682995682726283,2026,100,ladrillera,00000000000000000004,5.0,"{""type"":""Polygon"",""coordinates"":[[[-101.63942081198009,21.176595844239237],[-101.63950985078117,21.176504613811883],[-101.63951384859163,21.176498960353392],[-101.639514196081,21.176498598494216],[-101.63951444047431,21.17649812334912],[-101.63952457885948,21.176483786263724],[-101.63978762785354,21.176100335171952],[-101.63982465058014,21.176024569922955],[-101.63986944492984,21.17595254567386],[-101.6398808414653,21.175909577785482],[-101.63990052342591,21.175869299485264],[-101.63991337785934,21.17578690701714],[-101.639934815194,21.175706082509098],[-101.63993288754915,21.17566185648249],[-101.63993972120036,21.17561805503136],[-101.63992738424417,21.17553559380843],[-101.63992375826811,21.175452402692617],[-101.63990865995038,21.17541043892185],[-101.63990210139951,21.175366600919414],[-101.63986555519892,21.17529063484636],[-101.6398371546635,21.175211699123366],[-101.63981008755668,21.175175337910066],[-101.63979065892616,21.175134952848083],[-101.63975380327076,21.175094543420638],[-101.63973220753523,21.1750162988113],[-101.6397146913909,21.174988737595584],[-101.63970379513694,21.174958353944238],[-101.63964554787869,21.174879941887692],[-101.63959339672971,21.174797883143608],[-101.63956832216205,21.174775981002725],[-101.639548758586,21.174749644582814],[-101.63953030380961,21.17473158206096],[-101.63925388434627,21.174468439327857],[-101.63919314555596,21.174425006378698],[-101.63913866578692,21.174374871715536],[-101.6390856521231,21.174348140115704],[-101.63903782726852,21.1743139415339],[-101.63896649623368,21.17428805687694],[-101.63889916771035,21.174254107042557],[-101.63884025696733,21.174242246986132],[-101.63878409189543,21.17422186568293],[-101.63870784649484,21.174215589701063],[-101.63863302849985,21.174200527061533],[-101.63857290989978,21.174204482590294],[-101.63851287528175,21.17419954089255],[-101.6384377845457,21.174213373141892],[-101.63836143248932,21.174218396665605],[-101.63830489138786,21.17423785292216],[-101.6382457658946,21.174248744184933],[-101.63817780694242,21.174281583634453],[-101.63810599834373,21.174306293459253],[-101.63805753534236,21.174339701749314],[-101.63800402528862,21.174365559045587],[-101.63794860758213,21.17441479171474],[-101.63788705833126,21.174457220973164],[-101.63785053105117,21.174501922034672],[-101.63780689579625,21.174540687156824],[-101.6377684305687,21.174602394176564],[-101.6377220399651,21.17465916554715],[-101.6377093138886,21.174681110343354],[-101.63703154612463,21.175889581372267],[-101.63699326484256,21.17599038966853],[-101.63695016987944,21.176089494212654],[-101.63694794528007,21.176109732083585],[-101.636940662881,21.176128909193398],[-101.63693410120705,21.17623567578741],[-101.63692240712933,21.176342060168103],[-101.63692633312293,21.176362071975074],[-101.63692508486967,21.176382382555413],[-101.63695076527111,21.176486608843078],[-101.63697140308732,21.176591804870704],[-101.6369811671948,21.17660999767121],[-101.6369860524791,21.17662982499902],[-101.63704193094624,21.17672321454284],[-101.63709325803171,21.176818848579185],[-101.63710879070815,21.17683916156136],[-101.63727373779984,21.177048666498223],[-101.63733897066912,21.17711079477974],[-101.63739797061776,21.17717812387238],[-101.63743379673238,21.177201107706903],[-101.63746421920237,21.177230082220273],[-101.63754546597983,21.177272747742496],[-101.63762228577629,21.17732203045754],[-101.63766357069693,21.177334768543812],[-101.63770146150647,21.177354666267416],[-101.63779225489137,21.17737447280172],[-101.63788077962178,21.177401786178272],[-101.63792423702418,21.17740326454614],[-101.63796658002704,21.177412501597505],[-101.63805969275438,21.177407872513577],[-101.63815287573807,21.177411042373187],[-101.63819504635283,21.17740114334027],[-101.63823847098817,21.17739898443938],[-101.63832649115369,21.177370288215073],[-101.63841691489405,21.17734906223621],[-101.63845444188316,21.177328573777142],[-101.63849549149022,21.177315190777755],[-101.638571412579,21.177264711667945],[-101.6386518792371,21.177220779470414],[-101.63867259691622,21.17720499373354],[-101.63933256448107,21.176687740807594],[-101.63942081198009,21.176595844239237]]]}"
